business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
U001,0200762301,C&S WH corporation,2020-03-28 09:28:49.843750000,2020.0,1930623280.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAC6,42801.325,0-15
U001,0200769623,WAL-MAR ,2020-05-13 09:12:14.906250000,2020.0,1930826104.0,2020-04-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,NAH4,19602.352,0-15
U001,0200275115,SHAWS  in,2020-03-17 20:31:43.593750000,2020.0,1930580924.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAA8,14240.288999999999,0-15
U001,0200416837,DEC associates,2020-03-21 10:52:23.328125000,2020.0,1930599189.0,2020-03-04 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,770.448,
CA02,0140104440,SO llc,2020-04-08 11:34:04.312500000,2020.0,2960624240.0,2020-03-25 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-25 00:00:00.000000000,CA10,89107.3,0-15
U001,0200772670,ASSOCIAT corp,2020-03-21 11:52:05.093750000,2020.0,1930587600.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAU5,53036.05299999999,0-15
U001,0200761734,H E BUT associates,2020-05-22 06:50:29.492187500,2020.0,1930880722.0,2020-05-08 00:00:00.000000000,2020-05-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,NAA8,45985.842,
U001,0200769623,WAL-MAR associates,2020-03-29 04:28:25.765625000,2020.0,1930637280.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAH4,12010.614,0-15
U001,0200707005,KING S systems,2020-03-29 17:12:37.000000000,2020.0,1930647313.0,2020-03-14 00:00:00.000000000,2020-03-29 00:00:00.000000000,2020-03-14 00:00:00.000000000,NAA8,52393.816999999995,0-15
U001,0200778870,C corporation,2020-04-17 08:02:08.312500000,2020.0,1930685877.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,18258.786,0-15
U001,0200707005,KING S llc,2020-05-13 23:02:36.296875000,2020.0,1930819764.0,2020-04-26 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,NAA8,81961.817,0-15
U001,0200036413,REINHA corporation,2020-05-20 23:32:48.125000000,2020.0,1930822390.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAA8,6526.421999999999,0-15
U001,0200337148,COAS associates,2020-05-18 16:31:48.468750000,2020.0,1930833801.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAA8,4142.103,0-15
U001,0200769623,WAL-MAR in,2020-04-24 17:21:10.875000000,2020.0,1930729573.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAH4,10973.193,0-15
U001,0100021540,MASTER co,2020-05-20 17:48:46.890625000,2020.0,1930880231.0,2020-05-08 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-08 00:00:00.000000000,NA10,16401.329,0-15
U001,0200769623,WAL-MAR corporation,2020-04-29 08:02:34.000000000,2020.0,1930777578.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAH4,24839.745,0-15
U001,0200769623,WAL-MAR llc,2020-04-24 05:36:24.625000000,2020.0,1930720133.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAH4,31650.682,0-15
U001,0200784454,BI MA associates,2020-04-12 16:20:29.750000000,2020.0,1930630332.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAA8,16863.28,16-30
U001,0200726979,BJ'S  corp,2020-04-10 09:41:02.437500000,2020.0,1930683122.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAA8,11923.401,0-15
CA02,0140105785,SHOPPE in,2020-05-14 10:04:03.625000000,2020.0,2960630135.0,2020-04-21 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-30 00:00:00.000000000,CA10,5946.18,0-15
U001,0200148860,DOLLA corporation,2020-04-04 22:20:40.937500000,2020.0,1930685481.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,12015.457999999999,
U001,0200230690,DECA co,2020-05-07 19:40:27.117187500,2020.0,1930806330.0,2020-04-21 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAM4,3164.007,
U001,0200230690,DECA us,2020-04-06 12:21:05.429687500,2020.0,1930665683.0,2020-03-18 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAM4,1002.1339999999999,
U001,0200418007,AM llc,2020-04-25 00:53:45.000000000,2020.0,1930741778.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAA8,10810.491999999998,0-15
U001,0200769623,WAL-MAR us,2020-04-26 01:45:53.937500000,2020.0,1930720511.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAH4,25697.987,0-15
U001,200706844,WINC in,2020-06-08 23:43:54.125000000,2020.0,1930870727.0,2020-05-07 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAA8,19614.266,16-30
U001,0200769623,WAL-MAR trust,2020-04-17 02:05:24.875000000,2020.0,1930687629.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAH4,20729.296,0-15
U001,0200759878,SA co,2020-03-19 00:52:25.382812500,2020.0,1930611472.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAH4,20422.304,
U001,0140142846,MONDE in,2020-05-19 12:39:05.500000000,2020.0,1930584826.0,2020-03-04 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-03-04 00:00:00.000000000,NACB,3213.2589999999996,16-30
U001,0200353024,DECA corporation,2020-05-01 09:29:28.375000000,2020.0,1930811814.0,2020-04-22 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAM4,76.76199999999999,
CA02,0140104249,SOB associates,2020-04-16 09:58:40.500000000,2020.0,2960624358.0,2020-03-27 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-04-04 00:00:00.000000000,CA10,104326.49,0-15
U001,0200726979,BJ'S  ,2020-04-10 18:07:07.333984375,2020.0,1930710565.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,266.539,
U001,0200772595,SAFEW llc,2020-04-17 00:46:44.812500000,2020.0,1930716546.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,21247.884,0-15
U001,0200744019,TARG co,2020-04-30 07:51:25.062500000,2020.0,1930764132.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAA8,1200.8639999999998,0-15
U001,0200769623,WAL-MAR ,2020-03-19 14:21:40.937500000,2020.0,1930577948.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAH4,925.554,0-15
U001,0200769623,WAL-MAR trust,2020-04-14 12:30:13.625000000,2020.0,1930683013.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,3937.787,0-15
U001,0200769623,WAL-MAR corp,2020-04-10 19:44:55.031250000,2020.0,1930719993.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAH4,396.249,
U001,0200782772,ASSOC G systems,2020-04-12 12:09:11.156250000,2020.0,1930688075.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAA8,14018.794999999998,0-15
U001,0200769623,WAL-MAR trust,2020-05-11 00:57:27.625000000,2020.0,1930798024.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAH4,23598.525999999998,0-15
U001,0200742521,GLA corp,2020-05-13 21:34:06.531250000,2020.0,1930819144.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,16186.043999999998,0-15
U001,0200759878,SA associates,2020-04-17 02:38:01.484375000,2020.0,1930723751.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAH4,10018.113,0-15
U001,200769623,WAL-MAR foundation,2020-05-29 15:07:36.937500000,2020.0,1930856734.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAH4,626.0169999999999,0-15
U001,0200744019,TARG associates,2020-04-26 00:17:45.875000000,2020.0,1930751193.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAA8,44801.449,0-15
U001,0200726979,BJ'S  in,2020-03-16 21:49:32.726562500,2020.0,1930585537.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,44.330999999999996,
U001,0200881076,ALBERT associates,2020-04-11 05:25:10.093750000,2020.0,1930685433.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAA8,111267.00899999999,0-15
U001,0200769623,WAL-MAR ,2020-04-29 17:44:59.937500000,2020.0,1930773760.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAH4,4043.4379999999996,0-15
U001,0200704045,RA corporation,2020-04-06 15:27:51.265625000,2020.0,1930675659.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAA8,27588.68,0-15
U001,0200769623,WAL-MAR corp,2020-03-20 01:41:03.187500000,2020.0,1930583224.0,2020-02-29 00:00:00.000000000,2020-03-15 00:00:00.000000000,2020-02-29 00:00:00.000000000,NAH4,28343.406,0-15
U001,0200722444,PERFOR systems,2020-03-19 11:34:36.234375000,2020.0,1930582657.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,24585.911,0-15
U001,0200743129,BROOKS trust,2020-05-12 21:58:13.609375000,2020.0,1930642218.0,2020-03-11 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAGD,2367.071,
U001,0200769623,WAL-MAR co,2020-04-02 05:56:51.750000000,2020.0,1930647861.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAH4,10302.599999999999,0-15
U001,0200794332,COST foundation,2020-03-24 16:46:31.429687500,2020.0,1930624013.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAAX,27454.391999999996,0-15
U001,0200739534,OK llc,2020-04-24 02:06:34.781250000,2020.0,1930752578.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAA8,67909.366,0-15
CA02,0140104423,METRO  ,2020-04-28 05:27:17.218750000,2020.0,2960628274.0,2020-04-15 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-17 00:00:00.000000000,CA10,43443.69,0-15
U001,0200726979,BJ'S  ,2020-04-20 16:27:40.646484375,2020.0,1930752329.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAA8,163.863,
U001,0200769623,WAL-MAR corp,2020-04-14 12:21:48.250000000,2020.0,1930694491.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAH4,6861.847999999999,0-15
U001,0100031704,DELHAIZE ,2020-03-28 20:57:53.562500000,2020.0,1930635502.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,10806.655999999999,0-15
U001,0200769623,WAL-MAR corporation,2020-04-12 06:12:05.250000000,2020.0,1930686474.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAH4,30995.384,0-15
U001,0200794332,COST systems,2020-04-18 16:22:55.109375000,2020.0,1930726006.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAAX,73347.477,0-15
U001,0200769623,WAL-MAR corp,2020-03-19 01:41:03.187500000,2020.0,1930581939.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAH4,23622.941999999995,0-15
U001,0200722444,PERFOR us,2020-04-13 20:44:45.984375000,2020.0,1930637020.0,2020-03-11 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-11 00:00:00.000000000,NA32,33861.408,0-15
U001,0200353024,DECA systems,2020-04-20 18:25:56.656250000,2020.0,1930762322.0,2020-04-08 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAM4,4517.5689999999995,
U001,0200793513,KROGER ,2020-03-31 12:21:07.406250000,2020.0,1930653419.0,2020-03-15 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAA8,63322.714,0-15
U013,0100011958,IND llc,2020-05-12 18:42:26.156250000,2020.0,1991840633.0,2020-03-27 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAVF,25708.969999999998,0-15
U001,0200769623,WAL-MAR systems,2020-04-08 07:16:04.500000000,2020.0,1930655128.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAH4,31955.818999999996,0-15
U001,0200881076,ALBERT llc,2020-04-24 18:37:55.093750000,2020.0,1930757478.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAA8,73099.124,0-15
U001,0200331749,SYSC ,2020-04-14 17:08:22.687500000,2020.0,1930670620.0,2020-03-18 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAD1,9406.634999999998,0-15
U001,200769623,WAL-MAR associates,2020-04-22 18:28:40.593750000,2020.0,1930738731.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAH4,31640.076999999997,0-15
U001,0200769623,WAL-MAR foundation,2020-05-18 04:40:47.250000000,2020.0,1930832083.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAH4,15135.505,0-15
U001,0200705742,DOT co,2020-03-25 01:27:52.343750000,2020.0,1930646940.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,1550.577,
U001,0200744019,TARG corporation,2020-04-08 02:45:55.812500000,2020.0,1930670167.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,56171.702999999994,0-15
U001,0100021540,MASTER foundation,2020-05-02 06:51:30.585937500,2020.0,1930809350.0,2020-04-21 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-21 00:00:00.000000000,NA10,10697.645,0-15
CA02,0140104340,COLABOR  in,2020-03-24 15:24:28.718750000,2020.0,2960619311.0,2020-03-07 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-09 00:00:00.000000000,CA10,545.61,0-15
U001,0200778870,C trust,2020-04-29 19:55:28.750000000,2020.0,1930763230.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAA8,5130.167,0-15
U001,0200744019,TARG systems,2020-04-16 14:27:09.250000000,2020.0,1930703256.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAA8,2766.9179999999997,0-15
U001,0200755701,ASSOCI us,2020-05-26 04:14:25.906250000,2020.0,1930862754.0,2020-05-07 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAA8,5938.751,0-15
U001,0200769623,WAL-MAR ,2020-04-25 14:50:28.031250000,2020.0,1930751953.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAH4,1366.022,0-15
CA02,0140104409,LOB llc,2020-04-13 02:12:19.421875000,2020.0,2960624664.0,2020-03-28 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-04-01 00:00:00.000000000,CA10,137899.84,0-15
U001,0200772670,ASSOCIAT ,2020-05-14 07:04:59.531250000,2020.0,1930827418.0,2020-04-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,NAU5,68960.27599999998,0-15
U001,0200739534,OK systems,2020-03-29 19:03:17.562500000,2020.0,1930646553.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,60868.143,0-15
U001,0200397526,JAKE ,2020-04-15 03:54:07.187500000,2020.0,1930678756.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAA8,13929.145999999999,0-15
U001,0200707822,PUBLI corporation,2020-05-23 15:16:45.765625000,2020.0,1930870885.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAA8,45388.776999999995,0-15
U001,0200769623,WAL-MAR ,2020-04-21 15:43:29.468750000,2020.0,1930738046.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAH4,18984.818999999996,0-15
U001,200759878,SA in,2020-05-17 07:40:49.886718750,2020.0,1930855155.0,2020-05-03 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,NAH4,15418.326,
U001,0200769623,WAL-MAR co,2020-05-02 13:55:23.625000000,2020.0,1930778043.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAH4,5804.687,0-15
U001,0200769623,WAL-MAR trust,2020-05-28 13:53:56.187500000,2020.0,1930849053.0,2020-05-02 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,NAH4,3289.7129999999997,0-15
U001,0200418007,AM co,2020-05-10 20:53:28.375000000,2020.0,1930803016.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,1900.5839999999998,0-15
U013,0100052167,FRESH  trust,2020-04-07 06:08:26.500000000,2020.0,1991840803.0,2020-03-10 00:00:00.000000000,2020-03-10 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAVC,13209.98,16-30
CA02,0140105686,SYSC us,2020-03-31 01:35:09.312500000,2020.0,2960618368.0,2020-03-05 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-12 00:00:00.000000000,CA10,151.02,0-15
U001,0200769623,WAL-MAR trust,2020-06-01 12:25:12.875000000,2020.0,1930867211.0,2020-05-08 00:00:00.000000000,2020-05-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,NAH4,10189.83,0-15
U001,0100031704,DELHAIZE co,2020-05-14 04:44:48.937500000,2020.0,1930827338.0,2020-04-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,NAA8,53478.852,0-15
U001,0200149567,RESER corp,2020-04-22 14:46:50.687500000,2020.0,1930577329.0,2020-03-03 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-03-03 00:00:00.000000000,NABG,1397.76,0-15
U001,0200759082,INGL co,2020-03-20 13:57:56.000000000,2020.0,1930587009.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,37493.036,0-15
U001,200622385,US  us,2020-05-20 06:30:14.937500000,2020.0,1930835666.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAA8,41349.287,0-15
U001,0200704858,WAKE foundation,2020-04-22 20:33:32.843750000,2020.0,1930729685.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,8053.436999999999,0-15
U001,0200762301,C&S WH ,2020-04-25 04:38:59.343750000,2020.0,1930750261.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAC6,2874.907,0-15
U001,0200700919,US  co,2020-05-04 08:49:50.375000000,2020.0,1930782514.0,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAA8,8266.412,0-15
U001,0200752302,KROGER us,2020-03-23 11:46:07.609375000,2020.0,1930617544.0,2020-03-07 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-07 00:00:00.000000000,NAA8,62272.755999999994,0-15
U001,0200744019,TARG llc,2020-04-19 09:03:40.937500000,2020.0,1930700535.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,6978.159999999999,0-15
U001,0100021540,MASTER corporation,2020-04-27 09:46:32.593750000,2020.0,1930797120.0,2020-04-16 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-16 00:00:00.000000000,NA10,2183.433,0-15
U001,0200780383,MEIJ foundation,2020-05-04 01:56:39.375000000,2020.0,1930778559.0,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAA8,100666.13899999998,0-15
U001,0200769623,WAL-MAR associates,2020-05-20 20:48:37.625000000,2020.0,1930831637.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAH4,577.7099999999999,0-15
U001,0200769623,WAL-MAR us,2020-04-01 12:19:35.500000000,2020.0,1930594745.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAH4,2117.437,0-15
U001,0200780383,MEIJ ,2020-05-12 09:45:21.312500000,2020.0,1930817973.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,34599.515999999996,0-15
U001,0200769623,WAL-MAR associates,2020-05-21 12:13:08.687500000,2020.0,1930842169.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAH4,10779.979,0-15
CA02,0140106408,WAL-M foundation,2020-04-16 01:09:12.875000000,2020.0,2960620867.0,2020-03-14 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-14 00:00:00.000000000,CA10,52417.87,16-30
U001,200769623,WAL-MAR llc,2020-05-30 04:22:03.875000000,2020.0,1930860576.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAH4,14050.693999999998,0-15
U001,0200769623,WAL-MAR llc,2020-05-04 08:59:43.625000000,2020.0,1930779184.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAH4,32819.863999999994,0-15
U001,0200762950,HAR ,2020-04-30 05:21:27.097656250,2020.0,1930791323.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAA8,37983.778,0-15
U001,0200769623,WAL-MAR corp,2020-03-30 10:32:03.000000000,2020.0,1930622151.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAH4,1186.9759999999999,0-15
U001,0200769623,WAL-MAR in,2020-05-15 04:21:36.750000000,2020.0,1930810995.0,2020-04-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,NAH4,18226.131,0-15
U001,0200769623,WAL-MAR trust,2020-04-23 02:13:15.625000000,2020.0,1930718384.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAH4,14181.643,0-15
CA02,0140106408,WAL-M systems,2020-04-20 02:09:16.875000000,2020.0,2960621665.0,2020-03-18 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-18 00:00:00.000000000,CA10,62882.86,16-30
U001,0200726979,BJ'S  trust,2020-04-06 12:27:54.906250000,2020.0,1930685765.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAA8,193.25599999999997,
CA02,0140104409,LOB systems,2020-03-16 03:24:50.390625000,2020.0,2960614285.0,2020-03-02 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-03-04 00:00:00.000000000,CA10,61737.01,0-15
U001,0200769623,WAL-MAR trust,2020-05-04 04:15:06.562500000,2020.0,1930777762.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAH4,50549.37999999999,0-15
U001,0200759082,INGL llc,2020-06-21 11:59:56.218750000,2020.0,1930786415.0,2020-04-14 00:00:00.000000000,2020-06-18 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAGD,38393.579,0-15
U001,0200455322,PEA llc,2020-05-28 13:35:52.500000000,2020.0,1930809800.0,2020-04-22 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAD5,34451.186,0-15
U001,0200353024,DECA foundation,2020-04-06 05:44:50.828125000,2020.0,1930690620.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAM4,1492.456,
CA02,0140104409,LOB systems,2020-05-13 00:12:03.343750000,2020.0,2960630402.0,2020-04-21 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-28 00:00:00.000000000,CA10,4902.25,0-15
U001,0200794332,COST us,2020-03-25 03:49:31.406250000,2020.0,1930594262.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAAX,14534.246999999998,0-15
U001,0200794332,COST llc,2020-05-07 10:23:08.328125000,2020.0,1930800571.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAAX,25110.700999999997,0-15
U001,0200769623,WAL-MAR associates,2020-04-08 20:49:24.656250000,2020.0,1930671806.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,7156.673999999999,0-15
U001,0200769623,WAL-MAR us,2020-03-28 07:03:10.875000000,2020.0,1930576694.0,2020-03-01 00:00:00.000000000,2020-03-16 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAH4,1329.23,0-15
U001,0200769623,WAL-MAR foundation,2020-03-28 10:00:51.937500000,2020.0,1930609455.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAH4,7770.391999999999,0-15
CA02,0140106372,G T  systems,2020-03-17 00:21:58.046875000,2020.0,2960617266.0,2020-03-03 00:00:00.000000000,2020-03-15 00:00:00.000000000,2020-03-05 00:00:00.000000000,CA10,46792.94,0-15
